id;runId;repetitionId;repetition;order;seed;questionOrder;conditionOrder;orderStrategy;questionId;condition;retrieval;engine;autoScore;manualScore;blindA;blindB;latencyMs;latencyScope;prepareMs;retrievalMs;generationMs;contextChars;evidenceRecall;evidencePrecision;retrievedIds;timestamp;executionEnvironment;generationMetrics;modelProvenance;answer
t_um02e51hmrsmu6te;run_mrsmtfho_e43f3c5f;run_mrsmtfho_e43f3c5f_r1;1;11;20260616;6;1;seeded-question-shuffle+cyclic-condition-counterbalance-v1;q23;graph;dense;ollama:qwen3:8b;korrekt;;;;4786.71;end-to-end;0.92;0.91;4785.79;7029;1;0.2857142857142857;ideen_herder|uni_jena|schiller|schlacht_jena|fruehromantik|herder|weimarer_klassik|kant|goethe|humboldt|aufklaerung|schelling|fichte|weimar;1784516146178;"{""capturedAt"":1784516110947,""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""de"",""origin"":""http://localhost:4173"",""hardwareConcurrency"":16,""deviceMemoryGiB"":32,""webgpu"":true}";"{""ttftMs"":4105.8,""promptTokens"":2342,""completionTokens"":52,""tokensPerSecond"":76.4,""modelLoadMs"":144,""promptEvalMs"":3809.5,""modelTotalMs"":4783.9}";"{""provider"":""ollama"",""model"":""qwen3:8b"",""digest"":""500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41"",""runtime"":""Ollama 0.32.1"",""endpoint"":""http://127.0.0.1:11434"",""parameterSize"":""8.2B"",""quantization"":""Q4_K_M"",""modelSizeBytes"":5225388164,""residentVramBytes"":5569815510,""parameters"":{""temperature"":0,""seed"":42,""numCtx"":4096,""numPredict"":160,""think"":false,""keepAlive"":""30m""}}";Friedrich Schiller war Professor für Geschichte in Jena und Hauptvertreter der Weimarer Klassik, deren Wegbereiter Johann Gottfried Herder mit seinen »Ideen zur Philosophie der Geschichte der Menschheit« war.
t_gjnodw01mrsmu80h;run_mrsmtfho_e43f3c5f;run_mrsmtfho_e43f3c5f_r1;1;12;20260616;6;2;seeded-question-shuffle+cyclic-condition-counterbalance-v1;q23;vector;dense;ollama:qwen3:8b;korrekt;;;;1550.36;end-to-end;16.92;16.91;1533.44;1772;0.25;0.25;uni_jena|schiller|marx|goethe;1784516147729;"{""capturedAt"":1784516110947,""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""de"",""origin"":""http://localhost:4173"",""hardwareConcurrency"":16,""deviceMemoryGiB"":32,""webgpu"":true}";"{""ttftMs"":879,""promptTokens"":731,""completionTokens"":52,""tokensPerSecond"":79.4,""modelLoadMs"":161.7,""promptEvalMs"":579.1,""modelTotalMs"":1531.4}";"{""provider"":""ollama"",""model"":""qwen3:8b"",""digest"":""500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41"",""runtime"":""Ollama 0.32.1"",""endpoint"":""http://127.0.0.1:11434"",""parameterSize"":""8.2B"",""quantization"":""Q4_K_M"",""modelSizeBytes"":5225388164,""residentVramBytes"":5569815510,""parameters"":{""temperature"":0,""seed"":42,""numCtx"":4096,""numPredict"":160,""think"":false,""keepAlive"":""30m""}}";Friedrich Schiller war Professor für Geschichte in Jena und Hauptvertreter der Weimarer Klassik, deren Wegbereiter Hegel als Verfasser der »Ideen zur Philosophie der Geschichte der Menschheit« gilt.
t_g8zpmph3mrsmu8uz;run_mrsmtfho_e43f3c5f;run_mrsmtfho_e43f3c5f_r1;1;13;20260616;7;1;seeded-question-shuffle+cyclic-condition-counterbalance-v1;q09;vector;dense;ollama:qwen3:8b;korrekt;;;;1098.27;end-to-end;9.96;9.95;1088.31;1920;0.5;0.25;schopenhauer|berliner_vorlesungen|engels|schelling;1784516148828;"{""capturedAt"":1784516110947,""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""de"",""origin"":""http://localhost:4173"",""hardwareConcurrency"":16,""deviceMemoryGiB"":32,""webgpu"":true}";"{""ttftMs"":793.4,""promptTokens"":742,""completionTokens"":24,""tokensPerSecond"":81.3,""modelLoadMs"":137.7,""promptEvalMs"":606.7,""modelTotalMs"":1086.4}";"{""provider"":""ollama"",""model"":""qwen3:8b"",""digest"":""500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41"",""runtime"":""Ollama 0.32.1"",""endpoint"":""http://127.0.0.1:11434"",""parameterSize"":""8.2B"",""quantization"":""Q4_K_M"",""modelSizeBytes"":5225388164,""residentVramBytes"":5569815510,""parameters"":{""temperature"":0,""seed"":42,""numCtx"":4096,""numPredict"":160,""think"":false,""keepAlive"":""30m""}}";Schopenhauer legte seine Berliner Vorlesung absichtlich auf dieselbe Stunde wie Hegel.
t_i1txr6gcmrsmuce3;run_mrsmtfho_e43f3c5f;run_mrsmtfho_e43f3c5f_r1;1;14;20260616;7;2;seeded-question-shuffle+cyclic-condition-counterbalance-v1;q09;graph;dense;ollama:qwen3:8b;korrekt;;;;4575.23;end-to-end;1.17;1.16;4574.06;7460;1;0.15384615384615385;schopenhauer|kant|wwv|hegel|uni_berlin|berliner_vorlesungen|fichte|heine|krv|schelling|engels|kierkegaard|wissenschaftslehre;1784516153403;"{""capturedAt"":1784516110947,""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""de"",""origin"":""http://localhost:4173"",""hardwareConcurrency"":16,""deviceMemoryGiB"":32,""webgpu"":true}";"{""ttftMs"":4225.9,""promptTokens"":2419,""completionTokens"":27,""tokensPerSecond"":77.4,""modelLoadMs"":138.6,""promptEvalMs"":4029.1,""modelTotalMs"":4572.6}";"{""provider"":""ollama"",""model"":""qwen3:8b"",""digest"":""500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41"",""runtime"":""Ollama 0.32.1"",""endpoint"":""http://127.0.0.1:11434"",""parameterSize"":""8.2B"",""quantization"":""Q4_K_M"",""modelSizeBytes"":5225388164,""residentVramBytes"":5569815510,""parameters"":{""temperature"":0,""seed"":42,""numCtx"":4096,""numPredict"":160,""think"":false,""keepAlive"":""30m""}}";Schopenhauer legte seine Berliner Vorlesung absichtlich auf dieselbe Stunde wie Hegels Vorlesungen.
t_e6y3u2frmrsmufuo;run_mrsmtfho_e43f3c5f;run_mrsmtfho_e43f3c5f_r1;1;15;20260616;8;1;seeded-question-shuffle+cyclic-condition-counterbalance-v1;q34;graph;dense;ollama:qwen3:8b;korrekt;;;;4484.77;end-to-end;1.01;0.98;4483.76;7542;;;schelling|berliner_vorlesungen|hegel|hoelderlin|engels|uni_berlin|kierkegaard|spinoza|fichte|schopenhauer|humboldt|heine|entweder_oder;1784516157888;"{""capturedAt"":1784516110947,""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""de"",""origin"":""http://localhost:4173"",""hardwareConcurrency"":16,""deviceMemoryGiB"":32,""webgpu"":true}";"{""ttftMs"":4349.4,""promptTokens"":2429,""completionTokens"":11,""tokensPerSecond"":81.6,""modelLoadMs"":146.7,""promptEvalMs"":4055.6,""modelTotalMs"":4481.9}";"{""provider"":""ollama"",""model"":""qwen3:8b"",""digest"":""500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41"",""runtime"":""Ollama 0.32.1"",""endpoint"":""http://127.0.0.1:11434"",""parameterSize"":""8.2B"",""quantization"":""Q4_K_M"",""modelSizeBytes"":5225388164,""residentVramBytes"":5569815510,""parameters"":{""temperature"":0,""seed"":42,""numCtx"":4096,""numPredict"":160,""think"":false,""keepAlive"":""30m""}}";Dazu habe ich keine gesicherte Information.
t_fvjlbnc2mrsmuglp;run_mrsmtfho_e43f3c5f;run_mrsmtfho_e43f3c5f_r1;1;16;20260616;8;2;seeded-question-shuffle+cyclic-condition-counterbalance-v1;q34;vector;dense;ollama:qwen3:8b;korrekt;;;;972.34;end-to-end;6.61;6.6;965.74;1849;;;schelling|berliner_vorlesungen|schiller|hoelderlin;1784516158861;"{""capturedAt"":1784516110947,""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""de"",""origin"":""http://localhost:4173"",""hardwareConcurrency"":16,""deviceMemoryGiB"":32,""webgpu"":true}";"{""ttftMs"":837.2,""promptTokens"":711,""completionTokens"":11,""tokensPerSecond"":85.3,""modelLoadMs"":146,""promptEvalMs"":572.3,""modelTotalMs"":963.9}";"{""provider"":""ollama"",""model"":""qwen3:8b"",""digest"":""500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41"",""runtime"":""Ollama 0.32.1"",""endpoint"":""http://127.0.0.1:11434"",""parameterSize"":""8.2B"",""quantization"":""Q4_K_M"",""modelSizeBytes"":5225388164,""residentVramBytes"":5569815510,""parameters"":{""temperature"":0,""seed"":42,""numCtx"":4096,""numPredict"":160,""think"":false,""keepAlive"":""30m""}}";Dazu habe ich keine gesicherte Information.
t_ybsxkcl4mrsmuhlr;run_mrsmtfho_e43f3c5f;run_mrsmtfho_e43f3c5f_r1;1;17;20260616;9;1;seeded-question-shuffle+cyclic-condition-counterbalance-v1;q19;vector;dense;ollama:qwen3:8b;korrekt;;;;1297.59;end-to-end;13.22;13.2;1284.37;1693;0.3333333333333333;0.25;dialektik|marx|einzige|stirner;1784516160159;"{""capturedAt"":1784516110947,""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""de"",""origin"":""http://localhost:4173"",""hardwareConcurrency"":16,""deviceMemoryGiB"":32,""webgpu"":true}";"{""ttftMs"":759.5,""promptTokens"":694,""completionTokens"":42,""tokensPerSecond"":80,""modelLoadMs"":145.5,""promptEvalMs"":565.8,""modelTotalMs"":1282.4}";"{""provider"":""ollama"",""model"":""qwen3:8b"",""digest"":""500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41"",""runtime"":""Ollama 0.32.1"",""endpoint"":""http://127.0.0.1:11434"",""parameterSize"":""8.2B"",""quantization"":""Q4_K_M"",""modelSizeBytes"":5225388164,""residentVramBytes"":5569815510,""parameters"":{""temperature"":0,""seed"":42,""numCtx"":4096,""numPredict"":160,""think"":false,""keepAlive"":""30m""}}";Der Verfasser des »Kapital«, Karl Marx, stellte nach eigenen Worten die Dialektik von Hegel »vom Kopf auf die Füße«.
t_w0az52pkmrsmukuu;run_mrsmtfho_e43f3c5f;run_mrsmtfho_e43f3c5f_r1;1;18;20260616;9;2;seeded-question-shuffle+cyclic-condition-counterbalance-v1;q19;graph;dense;ollama:qwen3:8b;korrekt;;;;4214.97;end-to-end;1.69;1.67;4213.28;6743;1;0.23076923076923078;dialektik|hegel|logik|marx|historischer_materialismus|junghegelianer|kapital|spinoza|fichte|bauer|feuerbach|wesen_christentums|stirner;1784516164375;"{""capturedAt"":1784516110947,""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""de"",""origin"":""http://localhost:4173"",""hardwareConcurrency"":16,""deviceMemoryGiB"":32,""webgpu"":true}";"{""ttftMs"":3768.1,""promptTokens"":2232,""completionTokens"":34,""tokensPerSecond"":76.3,""modelLoadMs"":142.6,""promptEvalMs"":3569.2,""modelTotalMs"":4211.7}";"{""provider"":""ollama"",""model"":""qwen3:8b"",""digest"":""500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41"",""runtime"":""Ollama 0.32.1"",""endpoint"":""http://127.0.0.1:11434"",""parameterSize"":""8.2B"",""quantization"":""Q4_K_M"",""modelSizeBytes"":5225388164,""residentVramBytes"":5569815510,""parameters"":{""temperature"":0,""seed"":42,""numCtx"":4096,""numPredict"":160,""think"":false,""keepAlive"":""30m""}}";Karl Marx stellte nach eigenen Worten die Dialektik von Georg Wilhelm Friedrich Hegel »vom Kopf auf die Füße«.
t_6wmoqqlkmrsmuo1p;run_mrsmtfho_e43f3c5f;run_mrsmtfho_e43f3c5f_r1;1;19;20260616;10;1;seeded-question-shuffle+cyclic-condition-counterbalance-v1;q33;graph;dense;ollama:qwen3:8b;korrekt;;;;4134.24;end-to-end;5.42;5.41;4128.81;7180;;;kant|krv|kategorischer_imperativ|ding_an_sich|transzendentalphilosophie|koenigsberg|grundlegung|jacobi|fichte|schopenhauer|goethe|pantheismusstreit|atheismusstreit|wissenschaftslehre;1784516168509;"{""capturedAt"":1784516110947,""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""de"",""origin"":""http://localhost:4173"",""hardwareConcurrency"":16,""deviceMemoryGiB"":32,""webgpu"":true}";"{""ttftMs"":3993.8,""promptTokens"":2293,""completionTokens"":11,""tokensPerSecond"":81.1,""modelLoadMs"":142.1,""promptEvalMs"":3723.3,""modelTotalMs"":4126.9}";"{""provider"":""ollama"",""model"":""qwen3:8b"",""digest"":""500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41"",""runtime"":""Ollama 0.32.1"",""endpoint"":""http://127.0.0.1:11434"",""parameterSize"":""8.2B"",""quantization"":""Q4_K_M"",""modelSizeBytes"":5225388164,""residentVramBytes"":5569815510,""parameters"":{""temperature"":0,""seed"":42,""numCtx"":4096,""numPredict"":160,""think"":false,""keepAlive"":""30m""}}";Dazu habe ich keine gesicherte Information.
t_1d7yq4wwmrsmuoth;run_mrsmtfho_e43f3c5f;run_mrsmtfho_e43f3c5f_r1;1;20;20260616;10;2;seeded-question-shuffle+cyclic-condition-counterbalance-v1;q33;vector;dense;ollama:qwen3:8b;korrekt;;;;999.16;end-to-end;8.71;8.69;990.45;1764;;;kant|reinhold|herder|schiller;1784516169509;"{""capturedAt"":1784516110947,""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""de"",""origin"":""http://localhost:4173"",""hardwareConcurrency"":16,""deviceMemoryGiB"":32,""webgpu"":true}";"{""ttftMs"":862.5,""promptTokens"":680,""completionTokens"":11,""tokensPerSecond"":85.5,""modelLoadMs"":157.1,""promptEvalMs"":564.3,""modelTotalMs"":988.4}";"{""provider"":""ollama"",""model"":""qwen3:8b"",""digest"":""500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41"",""runtime"":""Ollama 0.32.1"",""endpoint"":""http://127.0.0.1:11434"",""parameterSize"":""8.2B"",""quantization"":""Q4_K_M"",""modelSizeBytes"":5225388164,""residentVramBytes"":5569815510,""parameters"":{""temperature"":0,""seed"":42,""numCtx"":4096,""numPredict"":160,""think"":false,""keepAlive"":""30m""}}";Dazu habe ich keine gesicherte Information.
t_aa91fjplmrsmupwg;run_mrsmtfho_e43f3c5f;run_mrsmtfho_e43f3c5f_r1;1;21;20260616;11;1;seeded-question-shuffle+cyclic-condition-counterbalance-v1;q18;vector;dense;ollama:qwen3:8b;korrekt;;;;1402.62;end-to-end;13.24;13.23;1389.38;1486;0.3333333333333333;0.25;wesen_christentums|stirner|einzige|wwv;1784516170912;"{""capturedAt"":1784516110947,""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""de"",""origin"":""http://localhost:4173"",""hardwareConcurrency"":16,""deviceMemoryGiB"":32,""webgpu"":true}";"{""ttftMs"":884.1,""promptTokens"":611,""completionTokens"":41,""tokensPerSecond"":81.1,""modelLoadMs"":142.2,""promptEvalMs"":705.7,""modelTotalMs"":1387.6}";"{""provider"":""ollama"",""model"":""qwen3:8b"",""digest"":""500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41"",""runtime"":""Ollama 0.32.1"",""endpoint"":""http://127.0.0.1:11434"",""parameterSize"":""8.2B"",""quantization"":""Q4_K_M"",""modelSizeBytes"":5225388164,""residentVramBytes"":5569815510,""parameters"":{""temperature"":0,""seed"":42,""numCtx"":4096,""numPredict"":160,""think"":false,""keepAlive"":""30m""}}";Ludwig Feuerbach veröffentlichte 1841 das Buch „Das Wesen des Christentums“, in dem er Religion als Projektion menschlicher Wesenskräfte deutete.
t_e33uy0symrsmutew;run_mrsmtfho_e43f3c5f;run_mrsmtfho_e43f3c5f_r1;1;22;20260616;11;2;seeded-question-shuffle+cyclic-condition-counterbalance-v1;q18;graph;dense;ollama:qwen3:8b;enthaltung;;;;4551.72;end-to-end;0.97;0.95;4550.75;7623;0.3333333333333333;0.07692307692307693;hegel|berliner_vorlesungen|spinoza|fichte|schelling|uni_berlin|engels|kierkegaard|pantheismusstreit|schopenhauer|humboldt|heine|marx;1784516175464;"{""capturedAt"":1784516110947,""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""de"",""origin"":""http://localhost:4173"",""hardwareConcurrency"":16,""deviceMemoryGiB"":32,""webgpu"":true}";"{""ttftMs"":4413.5,""promptTokens"":2488,""completionTokens"":11,""tokensPerSecond"":79.8,""modelLoadMs"":135.1,""promptEvalMs"":4235.9,""modelTotalMs"":4548.9}";"{""provider"":""ollama"",""model"":""qwen3:8b"",""digest"":""500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41"",""runtime"":""Ollama 0.32.1"",""endpoint"":""http://127.0.0.1:11434"",""parameterSize"":""8.2B"",""quantization"":""Q4_K_M"",""modelSizeBytes"":5225388164,""residentVramBytes"":5569815510,""parameters"":{""temperature"":0,""seed"":42,""numCtx"":4096,""numPredict"":160,""think"":false,""keepAlive"":""30m""}}";Dazu habe ich keine gesicherte Information.
t_87vi3gqwmrsmuvih;run_mrsmtfho_e43f3c5f;run_mrsmtfho_e43f3c5f_r1;1;23;20260616;12;1;seeded-question-shuffle+cyclic-condition-counterbalance-v1;q15;graph;dense;ollama:qwen3:8b;korrekt;;;;2720.57;end-to-end;0.46;0.45;2720.12;4800;1;0.3;ideen_herder|herder|kant|weimarer_klassik|koenigsberg|weimar|krv|kategorischer_imperativ|ding_an_sich|transzendentalphilosophie;1784516178185;"{""capturedAt"":1784516110947,""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""de"",""origin"":""http://localhost:4173"",""hardwareConcurrency"":16,""deviceMemoryGiB"":32,""webgpu"":true}";"{""ttftMs"":2236.3,""promptTokens"":1547,""completionTokens"":38,""tokensPerSecond"":78.5,""modelLoadMs"":142.1,""promptEvalMs"":1975.3,""modelTotalMs"":2718.3}";"{""provider"":""ollama"",""model"":""qwen3:8b"",""digest"":""500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41"",""runtime"":""Ollama 0.32.1"",""endpoint"":""http://127.0.0.1:11434"",""parameterSize"":""8.2B"",""quantization"":""Q4_K_M"",""modelSizeBytes"":5225388164,""residentVramBytes"":5569815510,""parameters"":{""temperature"":0,""seed"":42,""numCtx"":4096,""numPredict"":160,""think"":false,""keepAlive"":""30m""}}";Der akademische Lehrer des Verfassers der »Ideen zur Philosophie der Geschichte der Menschheit«, Johann Gottfried Herder, war Immanuel Kant.
t_f9pblk4zmrsmuwid;run_mrsmtfho_e43f3c5f;run_mrsmtfho_e43f3c5f_r1;1;24;20260616;12;2;seeded-question-shuffle+cyclic-condition-counterbalance-v1;q15;vector;dense;ollama:qwen3:8b;falsch;;;;1291.44;end-to-end;11.75;11.74;1279.69;1804;0.6666666666666666;0.5;ideen_herder|wissenschaftslehre|kant|marx;1784516179477;"{""capturedAt"":1784516110947,""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""de"",""origin"":""http://localhost:4173"",""hardwareConcurrency"":16,""deviceMemoryGiB"":32,""webgpu"":true}";"{""ttftMs"":794.8,""promptTokens"":690,""completionTokens"":39,""tokensPerSecond"":80.3,""modelLoadMs"":139,""promptEvalMs"":566.8,""modelTotalMs"":1276.6}";"{""provider"":""ollama"",""model"":""qwen3:8b"",""digest"":""500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41"",""runtime"":""Ollama 0.32.1"",""endpoint"":""http://127.0.0.1:11434"",""parameterSize"":""8.2B"",""quantization"":""Q4_K_M"",""modelSizeBytes"":5225388164,""residentVramBytes"":5569815510,""parameters"":{""temperature"":0,""seed"":42,""numCtx"":4096,""numPredict"":160,""think"":false,""keepAlive"":""30m""}}";Der Verfasser der »Ideen zur Philosophie der Geschichte der Menschheit« war Johann Gottfried Herder. Sein akademischer Lehrer war Johann Georg Hamann.
t_70rnqrn0mrsmuxda;run_mrsmtfho_e43f3c5f;run_mrsmtfho_e43f3c5f_r1;1;25;20260616;13;1;seeded-question-shuffle+cyclic-condition-counterbalance-v1;q17;vector;dense;ollama:qwen3:8b;korrekt;;;;1112.63;end-to-end;11.04;11.02;1101.59;1892;0.3333333333333333;0.25;uni_jena|kant|fichte|logik;1784516180590;"{""capturedAt"":1784516110947,""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""de"",""origin"":""http://localhost:4173"",""hardwareConcurrency"":16,""deviceMemoryGiB"":32,""webgpu"":true}";"{""ttftMs"":656.3,""promptTokens"":726,""completionTokens"":36,""tokensPerSecond"":80.8,""modelLoadMs"":145,""promptEvalMs"":451.7,""modelTotalMs"":1099.7}";"{""provider"":""ollama"",""model"":""qwen3:8b"",""digest"":""500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41"",""runtime"":""Ollama 0.32.1"",""endpoint"":""http://127.0.0.1:11434"",""parameterSize"":""8.2B"",""quantization"":""Q4_K_M"",""modelSizeBytes"":5225388164,""residentVramBytes"":5569815510,""parameters"":{""temperature"":0,""seed"":42,""numCtx"":4096,""numPredict"":160,""think"":false,""keepAlive"":""30m""}}";Der Autor der »Wissenschaftslehre«, Johann Gottlieb Fichte, lehrte nach seiner Entlassung in Jena an der Berliner Universität.
t_uo9spvovmrsmv1be;run_mrsmtfho_e43f3c5f;run_mrsmtfho_e43f3c5f_r1;1;26;20260616;13;2;seeded-question-shuffle+cyclic-condition-counterbalance-v1;q17;graph;dense;ollama:qwen3:8b;korrekt;;;;5115.58;end-to-end;1.22;1.21;5114.36;7894;1;0.21428571428571427;wissenschaftslehre|uni_jena|reinhold|fichte|schelling|hegel|uni_berlin|uni_heidelberg|atheismusstreit|goethe|schopenhauer|berliner_vorlesungen|humboldt|heine;1784516185706;"{""capturedAt"":1784516110947,""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""de"",""origin"":""http://localhost:4173"",""hardwareConcurrency"":16,""deviceMemoryGiB"":32,""webgpu"":true}";"{""ttftMs"":4653.1,""promptTokens"":2561,""completionTokens"":35,""tokensPerSecond"":75.8,""modelLoadMs"":154,""promptEvalMs"":4442.6,""modelTotalMs"":5112.6}";"{""provider"":""ollama"",""model"":""qwen3:8b"",""digest"":""500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41"",""runtime"":""Ollama 0.32.1"",""endpoint"":""http://127.0.0.1:11434"",""parameterSize"":""8.2B"",""quantization"":""Q4_K_M"",""modelSizeBytes"":5225388164,""residentVramBytes"":5569815510,""parameters"":{""temperature"":0,""seed"":42,""numCtx"":4096,""numPredict"":160,""think"":false,""keepAlive"":""30m""}}";Der Autor der »Wissenschaftslehre«, Johann Gottlieb Fichte, lehrte nach seiner Entlassung aus Jena an der Universität Berlin.
t_c03oszy9mrsmv4ok;run_mrsmtfho_e43f3c5f;run_mrsmtfho_e43f3c5f_r1;1;27;20260616;14;1;seeded-question-shuffle+cyclic-condition-counterbalance-v1;q37;graph;dense;ollama:qwen3:8b;enthaltung;;;;4361.24;end-to-end;1.05;1.04;4360.19;7282;0.6666666666666666;0.15384615384615385;fruehromantik|aw_schlegel|uni_jena|schelling|f_schlegel|deutscher_idealismus|hegel|schlacht_jena|system_ti|absoluter_idealismus|krv|kant|fichte;1784516190068;"{""capturedAt"":1784516110947,""userAgent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36"",""platform"":""Win32"",""language"":""de"",""origin"":""http://localhost:4173"",""hardwareConcurrency"":16,""deviceMemoryGiB"":32,""webgpu"":true}";"{""ttftMs"":4224.4,""promptTokens"":2370,""completionTokens"":11,""tokensPerSecond"":80.8,""modelLoadMs"":145.3,""promptEvalMs"":3932.4,""modelTotalMs"":4358.6}";"{""provider"":""ollama"",""model"":""qwen3:8b"",""digest"":""500a1f067a9f782620b40bee6f7b0c89e17ae61f686b92c24933e4ca4b2b8b41"",""runtime"":""Ollama 0.32.1"",""endpoint"":""http://127.0.0.1:11434"",""parameterSize"":""8.2B"",""quantization"":""Q4_K_M"",""modelSizeBytes"":5225388164,""residentVramBytes"":5569815510,""parameters"":{""temperature"":0,""seed"":42,""numCtx"":4096,""numPredict"":160,""think"":false,""keepAlive"":""30m""}}";Dazu habe ich keine gesicherte Information.
